date,rank,lw,artist,label,total,change,album_sales,tea,sea,movement,post,halftime,album
2/9/2024,27,33,TAYLOR SWIFT,REPUBLIC (UMG),20994,0.11,3668,416,16909,6,0,0,RED (TAYLOR'S VERSION)
2/9/2024,28,30,BARBIE THE ALBUM,ATLANTIC (WMG),20600,0.08,1980,1293,17326,2,0,0,SOUNDTRACK
2/9/2024,29,31,OLIVIA RODRIGO,GEFFEN (UMG),20418,0.08,2420,149,17849,2,0,0,SOUR
2/9/2024,30,23,ROD WAVE,ALAMO (SME),20331,-0.1,145,49,20137,-7,0,0,NOSTALGIA
2/9/2024,31,40,SZA,TDE/RCA (SME),20155,0.15,2570,54,17531,9,0,0,CTRL
2/9/2024,32,19,KALI UCHIS,GEFFEN (UMG),20092,-0.16,2762,99,17232,-13,0,0,ORQUÍDEAS
2/9/2024,33,27,BAD BUNNY,RIMAS (THE ORCHARD),20006,0.02,99,50,19857,-6,0,0,UN VERANO SIN TI
2/9/2024,34,34,METRO BOOMIN,BOOMINATI/REPUBLIC (UMG),19686,0.05,140,46,19500,0,0,0,HEROES &amp; VILLAINS
2/9/2024,35,28,EMINEM,SHADY/AFTERMATH/INTERSCOPE (UMG),19058,-0.02,641,282,18136,-7,0,0,CURTAIN CALL
2/9/2024,36,35,LIL BABY,QUALITY CONTROL/MOTOWN (UMG),18809,0.01,15,21,18773,-1,0,0,MY TURN
2/9/2024,37,37,MILEY CYRUS,COLUMBIA (SME),18472,0.0,2689,3252,12531,0,0,0,ENDLESS SUMMER VACATION
2/9/2024,38,38,BOB MARLEY &amp; THE WAILERS,TUFF GONG/ISLAND (UMG),18370,0.0,4136,377,13858,0,0,0,LEGEND
2/9/2024,39,43,FLEETWOOD MAC,WARNER (WMG),18247,0.08,3534,277,14436,4,0,0,RUMOURS
2/9/2024,40,42,THE WEEKND,XO/REPUBLIC (UMG),18247,0.05,1090,44,17113,2,0,0,STARBOY
2/9/2024,41,38,ELTON JOHN,ISLAND (UMG),18227,0.03,648,404,17175,-3,0,0,DIAMONDS
2/9/2024,42,39,BAILEY ZIMMERMAN,WARNER NASHVILLE (WMG),17814,0.01,211,152,17450,-3,0,0,RELIGIOUSLY. THE ALBUM.
2/9/2024,43,37,DOJA CAT,KEMOSABE/RCA (SME),17224,-0.05,147,287,16790,-6,0,0,SCARLET
2/9/2024,44,47,CREEDENCE CLEARWATER REVIVAL,FANTASY (UMG),16893,0.06,1903,285,14705,3,0,0,ChRONICLE: THE 20 GREATEST HITS
2/9/2024,45,44,TEDDY SWIMS,WARNER (WMG),16872,0.0,1860,788,14225,-1,0,0,I'VE TRIED EVERYTHING BUT THERAPY (PART 1)
2/9/2024,46,50,LUKE COMBS,RIVER HOUSE/COLUMBIA NASHVILLE (SME),16699,0.08,452,200,16048,4,0,0,THIS ONE'S FOR YOU
2/9/2024,47,45,DRAKE,OVO/REPUBLIC (UMG),16504,0.03,11,20,16474,-2,0,0,CERTIFIED LOVER BOY
2/9/2024,48,46,DRAKE,OVO/REPUBLIC (UMG),16492,0.03,55,27,16410,-2,0,0,HER LOSS
2/9/2024,49,48,QUEEN,HOLLYWOOD (UMG),16269,0.04,2629,282,13359,-1,0,0,GREATEST HITS 1
2/9/2024,50,50,POST MALONE,REPUBLIC (UMG),15850,0.0,151,99,15600,0,0,0,HOLLYWOOD'S BLEEDING
2/16/2024,1,1,MORGAN WALLEN,BIG LOUD/MERCURY/REPUBLIC (UMG),64934,0.01,1803,674,62458,0,1,0,ONE THING AT A TIME
2/16/2024,2,2,TOBY KEITH,SHOW DOG (UMG),62725,0.0,10508,9331,42887,0,1,0,35 BIGGEST HITS
2/16/2024,3,9,TAYLOR SWIFT,REPUBLIC (UMG),52442,0.4,11544,965,39933,6,1,0,MIDNIGHTS
2/16/2024,4,6,SZA,TDE/RCA (SME),52376,0.29,3182,586,48608,2,1,0,SOS
2/16/2024,5,2,21 SAVAGE,SLAUGHTER GANG/EPIC (SME),51449,-0.12,226,221,51002,-3,1,0,AMERICAN DREAM
2/16/2024,6,4,NOAH KAHAN,MERCURY/REPUBLIC (UMG),50395,0.1,4781,514,45100,-2,1,0,STICK SEASON
2/16/2024,7,5,TAYLOR SWIFT,REPUBLIC (UMG),49404,0.11,11375,686,37343,-2,1,0,1989 (TAYLOR'S VERSION)
2/16/2024,8,3,DRAKE,OVO/REPUBLIC (UMG),48633,-0.01,63,136,48434,-5,1,0,FOR ALL THE DOGS
2/16/2024,9,8,TAYLOR SWIFT,REPUBLIC (UMG),46472,0.17,10873,827,34773,-1,1,0,LOVER
2/16/2024,10,7,ZACH BRYAN,WARNER (WMG),42730,0.06,4097,614,38019,-3,1,0,ZACH BRYAN
2/16/2024,11,10,MORGAN WALLEN,BIG LOUD/MERCURY/REPUBLIC (UMG),35643,-0.02,425,204,35015,-1,1,0,DANGEROUS: THE DOUBLE ALBUM
2/16/2024,12,12,TRAVIS SCOTT,CACTUS JACK/EPIC (SME),35311,0.1,2499,99,32713,0,1,0,UTOPIA
2/16/2024,13,13,HAZBIN HOTEL,A24 (SC DISTRIBUTION),33181,0.0,1941,812,30428,0,1,0,SOUNDTRACK
2/16/2024,14,14,TAYLOR SWIFT,REPUBLIC (UMG),32980,0.19,5728,296,26956,0,1,0,FOLKLORE
2/16/2024,15,15,TAYLOR SWIFT,BIG MACHINE/BMLG (UMG),30355,0.16,2101,363,27891,0,1,0,REPUTATION
2/16/2024,16,17,OLIVIA RODRIGO,GEFFEN (UMG),29008,0.13,4040,656,24313,1,1,0,GUTS
2/16/2024,17,13,ZACH BRYAN,WARNER (WMG),28216,0.01,1070,261,26885,-4,1,0,AMERICAN HEARTBREAK
2/16/2024,18,11,NICKI MINAJ,REPUBLIC (UMG),26959,-0.24,1262,401,25296,-7,1,0,PINK FRIDAY 2
2/16/2024,19,21,TATE MCRAE,RCA (SME),25666,0.1,231,230,25206,2,1,0,THINK LATER
2/16/2024,20,16,PESO PLUMA,DOUBLE P/PRAJIN PARLAY (THE ORCHARD),25087,-0.03,36,48,25002,-4,1,0,GENESIS
2/16/2024,21,26,LUKE COMBS,RIVER HOUSE/COLUMBIA NASHVILLE (SME),24271,0.22,1426,2197,20648,5,1,0,GETTIN' OLD
2/16/2024,22,18,FUERZA REGIDA,RANCHO HUMILDE/STREET MOB (SME),23646,-0.03,16,44,23585,-4,1,0,PA LAS BABY'S Y BELIKEADA
2/16/2024,23,24,TAYLOR SWIFT,REPUBLIC (UMG),23373,0.11,5412,257,17704,1,1,0,SPEAK NOW (TAYLOR'S VERSION)
2/16/2024,24,25,DRAKE,YMCMB/REPUBLIC (UMG),22726,0.08,3235,33,19459,1,1,0,TAKE CARE
2/16/2024,25,20,BAD BUNNY,RIMAS (THE ORCHARD),22712,-0.04,72,64,22576,-5,1,0,NADIE SABE LO QUE VA A PASAR MANANA
2/16/2024,26,32,TAYLOR SWIFT,REPUBLIC (UMG),21819,0.15,5770,169,15879,6,1,0,EVERMORE
2/16/2024,27,33,TAYLOR SWIFT,REPUBLIC (UMG),20994,0.11,3668,416,16909,6,1,0,RED (TAYLOR'S VERSION)
2/16/2024,28,30,BARBIE THE ALBUM,ATLANTIC (WMG),20600,0.08,1980,1293,17326,2,1,0,SOUNDTRACK
2/16/2024,29,31,OLIVIA RODRIGO,GEFFEN (UMG),20418,0.08,2420,149,17849,2,1,0,SOUR
2/16/2024,30,23,ROD WAVE,ALAMO (SME),20331,-0.1,145,49,20137,-7,1,0,NOSTALGIA
2/16/2024,31,40,SZA,TDE/RCA (SME),20155,0.15,2570,54,17531,9,1,0,CTRL
2/16/2024,32,19,KALI UCHIS,GEFFEN (UMG),20092,-0.16,2762,99,17232,-13,1,0,ORQUÍDEAS
2/16/2024,33,27,BAD BUNNY,RIMAS (THE ORCHARD),20006,0.02,99,50,19857,-6,1,0,UN VERANO SIN TI
2/16/2024,34,34,METRO BOOMIN,BOOMINATI/REPUBLIC (UMG),19686,0.05,140,46,19500,0,1,0,HEROES &amp; VILLAINS
2/16/2024,35,28,EMINEM,SHADY/AFTERMATH/INTERSCOPE (UMG),19058,-0.02,641,282,18136,-7,1,0,CURTAIN CALL
2/16/2024,36,35,LIL BABY,QUALITY CONTROL/MOTOWN (UMG),18809,0.01,15,21,18773,-1,1,0,MY TURN
2/16/2024,37,37,MILEY CYRUS,COLUMBIA (SME),18472,0.0,2689,3252,12531,0,1,0,ENDLESS SUMMER VACATION
2/16/2024,38,38,BOB MARLEY &amp; THE WAILERS,TUFF GONG/ISLAND (UMG),18370,0.0,4136,377,13858,0,1,0,LEGEND
2/16/2024,39,43,FLEETWOOD MAC,WARNER (WMG),18247,0.08,3534,277,14436,4,1,0,RUMOURS
2/16/2024,40,42,THE WEEKND,XO/REPUBLIC (UMG),18247,0.05,1090,44,17113,2,1,0,STARBOY
2/16/2024,41,38,ELTON JOHN,ISLAND (UMG),18227,0.03,648,404,17175,-3,1,0,DIAMONDS
2/16/2024,42,39,BAILEY ZIMMERMAN,WARNER NASHVILLE (WMG),17814,0.01,211,152,17450,-3,1,0,RELIGIOUSLY. THE ALBUM.
2/16/2024,43,37,DOJA CAT,KEMOSABE/RCA (SME),17224,-0.05,147,287,16790,-6,1,0,SCARLET
2/16/2024,44,47,CREEDENCE CLEARWATER REVIVAL,FANTASY (UMG),16893,0.06,1903,285,14705,3,1,0,ChRONICLE: THE 20 GREATEST HITS
2/16/2024,45,44,TEDDY SWIMS,WARNER (WMG),16872,0.0,1860,788,14225,-1,1,0,I'VE TRIED EVERYTHING BUT THERAPY (PART 1)
2/16/2024,46,50,LUKE COMBS,RIVER HOUSE/COLUMBIA NASHVILLE (SME),16699,0.08,452,200,16048,4,1,0,THIS ONE'S FOR YOU
2/16/2024,47,45,DRAKE,OVO/REPUBLIC (UMG),16504,0.03,11,20,16474,-2,1,0,CERTIFIED LOVER BOY
2/16/2024,48,46,DRAKE,OVO/REPUBLIC (UMG),16492,0.03,55,27,16410,-2,1,0,HER LOSS
2/16/2024,49,48,QUEEN,HOLLYWOOD (UMG),16269,0.04,2629,282,13359,-1,1,0,GREATEST HITS 1
2/16/2024,50,50,POST MALONE,REPUBLIC (UMG),15850,0.0,151,99,15600,0,1,0,HOLLYWOOD'S BLEEDING
2/5/2016,19,18,FUTURE,,21072,0.03,0,0,0,-1,0,0,
2/12/2016,24,18,FUTURE,,19619,-0.07,0,0,0,-6,1,0,
2/3/2017,35,30,METRO BOOMIN,,10687,-0.04,0,0,0,-5,0,0,
2/10/2017,50,35,METRO BOOMIN,,10292,-0.04,0,0,0,-15,1,0,
2/2/2018,32,23,OFFSET,,13291,-0.19,0,0,0,-9,0,0,
2/2/2018,32,23,METRO BOOMIN,,13291,-0.19,0,0,0,-9,0,0,
2/9/2018,34,32,OFFSET,,14204,0.07,0,0,0,-2,1,0,
2/9/2018,34,32,METRO BOOMIN,,14204,0.07,0,0,0,-2,1,0,
2/1/2019,5,10,BRADLEY COOPER,,39581,0.15,16501,7273,15807,5,0,0,A STAR IS BORN SOUNDTRACK
2/1/2019,19,17,GUNNA,,22864,-0.09,91,635,22137,-2,0,0,DRIP HARDER
2/8/2019,3,5,BRADLEY COOPER,,39878,0.01,20167,4931,14780,2,1,0,A STAR IS BORN SOUNDTRACK
2/8/2019,16,19,GUNNA,,23212,0.02,163,851,22198,3,1,0,DRIP HARDER
1/31/2020,10,14,JACKBOYS,,28192,-0.03,310,351,27531,4,0,0,JACKBOYS
1/31/2020,26,11,J. COLE,,18914,-0.42,384,193,18337,-15,0,0,REVENGE OF THE DREAMERS III
2/7/2020,15,10,JACKBOYS,,25613,-0.09,235,334,25045,-5,1,0,JACKBOYS
2/7/2020,41,26,J. COLE,,15779,-0.17,214,133,15432,-15,1,0,REVENGE OF THE DREAMERS III
2/5/2021,42,35,LIL UZI VERT,,13480,-0.13,26,72,13382,-7,0,0,PLUTO X BABY PLUTO
2/5/2021,47,13,OZUNA,,12308,-0.53,502,136,11671,-34,0,0,LOS DIOSES
2/12/2021,26,26,METRO BOOMIN,,17091,0.0,5231,59,11801,0,1,0,SAVAGE MODE II
2/12/2021,43,42,LIL UZI VERT,,13641,0.01,28,62,13551,-1,1,0,PLUTO X BABY PLUTO
2/11/2022,47,49,ANDERSON .PAAK,,13495,0.03,2470,411,10614,2,0,0,AN EVENING WITH SILK SONIC
2/11/2022,47,49,SILK SONIC,,13495,0.03,2470,411,10614,2,0,0,AN EVENING WITH SILK SONIC
2/18/2022,44,47,ANDERSON .PAAK,,14689,0.09,2874,466,11350,3,1,0,AN EVENING WITH SILK SONIC
2/18/2022,44,47,SILK SONIC,,14689,0.09,2874,466,11350,3,1,0,AN EVENING WITH SILK SONIC
2/10/2023,8,5,21 SAVAGE,,42749,-0.02,279,180,42291,-3,0,0,HER LOSS
2/17/2023,8,8,21 SAVAGE,,39961,-0.07,225,153,39583,0,1,0,HER LOSS
2/9/2024,48,46,21 SAVAGE,,16492,0.03,55,27,16410,-2,0,0,HER LOSS
2/16/2024,48,46,21 SAVAGE,,16492,0.03,55,27,16410,-2,1,0,HER LOSS
